anime_id,name,type,episodes,rating,token
3178,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,Movie,1,6.19,hengen taima yakou karura mau! nara onryou emaki action adventur demon fantasi horror shoujo supernatur movi
17887,Ichirin-sha,ONA,1,6.19,ichirin-sha action mecha sci-fi seinen ona
10751,Kikou Kai Galient OVA,OVA,3,6.19,kikou kai galient ova action fantasi mecha sci-fi ova
1990,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu,Movie,1,6.19,mahou gakuen lunar! aoi ryuu no himitsu comedi fantasi magic movi
9098,Mobile Suit SD Gundam Festival,Movie,1,6.19,mobil suit sd gundam festiv action comedi fantasi mecha parodi movi
21587,Mou Hitotsu no Mirai wo.,ONA,3,6.19,mou hitotsu no mirai wo. sci-fi ona
10688,Muybridge no Ito,Movie,1,6.19,muybridg no ito drama movi
22031,Samurai Gun Special,Special,1,6.19,samurai gun special action histor seinen special
10869,Scan2Go,TV,52,6.19,scan2go car kid shounen space sport tv
21441,Taisei Kensetsu: Sri Lanka Kousokudouro,Special,1,6.19,taisei kensetsu: sri lanka kousokudouro drama special
1452,The Samurai,OVA,1,6.19,the samurai comedi romanc school shounen ova
1979,Tobira wo Akete (1995),OVA,1,6.19,tobira wo aket (1995) dementia fantasi ova
31581,Tsuritama: Harikitte Contest,Special,1,6.19,tsuritama: harikitt contest comedi sci-fi slice of life sport special
14359,Vocaloid China Project Senden Animation,Music,5,6.19,vocaloid china project senden anim fantasi music music
16738,Wooser no Sono Higurashi: Ken to Pants to Wooser to,Special,1,6.19,wooser no sono higurashi: ken to pant to wooser to comedi fantasi slice of life special
20355,Zeonic Toyota Special Movie,ONA,2,6.19,zeonic toyota special movi car ona
30137,Big Order,OVA,1,6.18,big order action shounen super power ova
7621,Chuumon no Ooi Ryouriten,Movie,1,6.18,chuumon no ooi ryouriten fantasi horror supernatur movi
15043,Haitai Nanafa,TV,13,6.18,haitai nanafa comedi supernatur tv
2892,Hakushon Daimaou,TV,52,6.18,hakushon daimaou comedi fantasi tv
28093,Hana wa Saku: Touhoku ni Saku,Special,1,6.18,hana wa saku: touhoku ni saku fantasi kid special
7363,Hokuto no Ken: Legend of Heroes,Special,1,6.18,hokuto no ken: legend of hero action martial art special
3259,Lemon Angel (1988),TV,9,6.18,lemon angel (1988) ecchi tv
19769,Mahou Sensou,TV,12,6.18,mahou sensou action fantasi magic tv
21013,Marvel Disk Wars: The Avengers,TV,51,6.18,marvel disk wars: the aveng action kid super power tv
545,Mousou Kagaku Series: Wandaba Style,TV,12,6.18,mousou kagaku series: wandaba style comedi sci-fi tv
31111,Nisshin Seifun Group CM,Special,3,6.18,nisshin seifun group cm kid slice of life special
12393,Oyako Club,TV,1818,6.18,oyako club comedi slice of life tv
8446,SAI: Part 1 / Revolving... to the Core,Music,1,6.18,sai: part 1 / revolving... to the core fantasi music music
34048,Seoul-yeok,Movie,1,6.18,seoul-yeok horror thriller movi
7004,Shin Calimero,TV,52,6.18,shin calimero comedi tv
989,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,Special,1,6.18,shinshaku sengoku eiyuu densetsu: sanada juu yuushi histor militari special
3818,Soratobu Toshi Keikaku,Music,1,6.18,soratobu toshi keikaku music sci-fi music
27677,Stratos 4 OVA: Stratos 4.1 - Dutch Roll,Special,1,6.18,strato 4 ova: strato 4.1 - dutch roll action militari parodi sci-fi special
3762,The Borgman: Last Battle,OVA,1,6.18,the borgman: last battl action demon sci-fi shounen ova
5923,Utsunomiko: Heaven Chapter,OVA,13,6.18,utsunomiko: heaven chapter adventur demon fantasi ova
20587,Ashinaga Ojisan,Special,1,6.17,ashinaga ojisan comedi drama shoujo special
25431,Chain Chronicle: Short Animation,OVA,8,6.17,chain chronicle: short anim action adventur fantasi magic shounen ova
310,"Chiisana Obake Acchi, Kocchi, Socchi",TV,50,6.17,chiisana obak acchi kocchi socchi comedi supernatur tv
29876,Chu Feng: B.E.E,ONA,6,6.17,chu feng: b.e.e action comedi fantasi mecha romanc school sci-fi ona
5052,Eightman,TV,56,6.17,eightman action drama mecha sci-fi tv
19431,Gokujo.: Souda Onsen ni Ikou!!,Special,1,6.17,gokujo.: souda onsen ni ikou!! comedi ecchi shoujo ai special
18953,Hitotsubu ni Kawaranu Ai wo Komete,ONA,1,6.17,hitotsubu ni kawaranu ai wo komet magic slice of life ona
25429,Isuca,TV,10,6.17,isuca action comedi ecchi romanc school seinen supernatur tv
10908,Kakko Kawaii Sengen! 2,TV,10,6.17,kakko kawaii sengen! 2 comedi tv
31044,Kamisama Minarai: Himitsu no Cocotama,TV,Unknown,6.17,kamisama minarai: himitsu no cocotama fantasi kid magic tv
22847,Kara no Kyoukai: Mirai Fukuin - Manner Movie,Movie,1,6.17,kara no kyoukai: mirai fukuin - manner movi drama movi
8316,Kawasaki Frontale x Tentai Senshi Sunred,Special,4,6.17,kawasaki frontal x tentai senshi sunr comedi parodi seinen sport super power special
12141,Kaze no Matasaburou,OVA,1,6.17,kaze no matasabur fantasi kid slice of life ova
4689,Kaze no Toori Michi,Music,1,6.17,kaze no toori michi music music
28811,Last Exile: Doyou no Asa,Special,3,6.17,last exile: doyou no asa comedi parodi sci-fi special
624,Mouse,TV,12,6.17,mous action comedi ecchi harem shounen tv
5085,Nakedyouth,ONA,1,6.17,nakedyouth romanc shounen ai slice of life sport ona
12677,Ozma,TV,6,6.17,ozma action sci-fi tv
2781,Saint Luminous Jogakuin,TV,13,6.17,saint lumin jogakuin mysteri psycholog supernatur tv
2476,School Days,TV,12,6.17,school day drama harem romanc school tv
6268,Sekishoku Elegy,OVA,1,6.17,sekishoku elegi romanc ova
10718,Soliton no Akuma,Movie,1,6.17,soliton no akuma drama militari sci-fi movi
25635,Space☆Dandy Picture Drama,Special,2,6.17,space☆dandi pictur drama comedi sci-fi space special
30648,Stitch!: Zutto Saikou no Tomodachi Special,Special,1,6.17,stitch!: zutto saikou no tomodachi special adventur comedi kid special
17209,Suzy&#039;s Zoo: Daisuki! Witzy - Happy Birthday,Special,1,6.17,suzy&#039; zoo: daisuki! witzi - happi birthday kid special
14367,Tenshi na Konamaiki Specials,Special,13,6.18,tenshi na konamaiki special shounen special
3787,The Choujo,OVA,1,6.17,the choujo comedi sci-fi super power ova
5515,Wakusei Robo Danguard Ace: Uchuu Daikaisen,Movie,1,6.17,wakusei robo danguard ace: uchuu daikaisen mecha sci-fi movi
1349,A.D. Police (TV),TV,12,6.16,a.d. polic (tv) action mecha sci-fi shounen tv
32171,Ange Vierge,TV,12,6.16,ang vierg adventur fantasi magic school tv
32353,Bonobono (2016),TV,Unknown,6.16,bonobono (2016) comedi tv
7164,Catman Specials,Special,4,6.16,catman special comedi fantasi slice of life special
1106,Eikyuu Kazoku,Movie,1,6.16,eikyuu kazoku comedi psycholog movi
5178,First Squad: The Moment of Truth,Movie,1,6.16,first squad: the moment of truth action histor militari super power supernatur movi
23179,Kyoukai no Rinne,Special,1,6.16,kyoukai no rinn comedi supernatur special
31137,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,Special,1,6.15,mahou shoujo lyric nanoha vivid: special program action magic special
32248,Masamune Datenicle,ONA,Unknown,6.16,masamun datenicl action histor samurai super power ona
33281,Mori no Andou,ONA,1,6.17,mori no andou comedi ona
32805,Nyanbo!,TV,26,6.16,nyanbo! comedi tv
10796,Softenni Specials,Special,6,6.16,softenni special comedi ecchi school sport special
2291,Tatakae!! Iczer-1,OVA,3,6.16,tatakae!! iczer-1 action adventur ecchi mecha sci-fi ova
28925,Youkai Watch: Best 10,Special,1,6.16,youkai watch: best 10 comedi kid supernatur special
32826,Yuuki no Baton,Music,1,6.16,yuuki no baton music music
5503,Atagoal wa Neko no Mori,Movie,1,6.15,atago wa neko no mori kid movi
20855,Bacterial Contamination,Music,1,6.15,bacteri contamin dementia horror music music
4534,Choujin Locke: Shinsekai Sentai,OVA,2,6.15,choujin locke: shinsekai sentai action sci-fi super power ova
4907,Daikyouryuu Jidai,Movie,1,6.15,daikyouryuu jidai sci-fi movi
10766,Detective Conan vs. Wooo,ONA,2,6.15,detect conan vs. wooo adventur comedi mysteri polic shounen ona
9445,Gunparade Orchestra OVA,OVA,3,6.15,gunparad orchestra ova mecha ova
515,Hajimari no Boukensha-tachi: Legend of Crystania,Movie,1,6.15,hajimari no boukensha-tachi: legend of crystania action adventur fantasi magic supernatur movi
4126,Mahou no Tenshi Creamy Mami: Lovely Serenade,Music,1,6.15,mahou no tenshi creami mami: love serenad music music
8409,Marie &amp; Gali ver. 2.0,TV,30,6.15,mari &amp; gali ver. 2.0 comedi tv
1838,Mitsu x Mitsu Drops,OVA,2,6.15,mitsu x mitsu drop drama romanc school shoujo ova
21649,Mitsuwano,OVA,1,6.15,mitsuwano slice of life ova
3176,Nessa no Haou Gandalla,TV,26,6.15,nessa no haou gandalla adventur drama fantasi horror magic music sci-fi supernatur tv
9575,Nodoka Mori no Doubutsu Daisakusen,Special,1,6.15,nodoka mori no doubutsu daisakusen fantasi special
17787,Ouritsu Uchuugun: Honneamise no Tsubasa - Pilot Film,Special,1,6.15,ouritsu uchuugun: honneamis no tsubasa - pilot film sci-fi seinen special
30851,Q Transformers: Saranaru Ninki Mono e no Michi,TV,13,6.15,q transformers: saranaru ninki mono e no michi mecha parodi slice of life tv
2095,Salamander,OVA,3,6.15,salamand adventur sci-fi ova
33734,Samurai Noodles: The Originator,ONA,1,6.15,samurai noodles: the origin histor samurai ona
3759,School Days: Valentine Days,OVA,1,6.15,school days: valentin day comedi romanc school ova
2245,Seraphim Call,TV,12,6.15,seraphim call drama romanc sci-fi tv
23151,Shounen Hollywood: Holly Stage for 49,TV,13,6.15,shounen hollywood: holli stage for 49 music shoujo slice of life tv
32343,Subarashii Sekai,Music,1,6.15,subarashii sekai fantasi music music
4685,Takane no Jitensha,Special,1,6.15,takan no jitensha fantasi school special
29801,The iDOLM@STER Million Live! 1st Anniversary PV,Special,1,6.15,the idolm@st million live! 1st anniversari pv drama special
10261,Toufu Kozou,Movie,1,6.15,toufu kozou comedi movi
4615,Yama Nezumi Rocky Chuck,TV,52,6.15,yama nezumi rocki chuck adventur fantasi kid tv
2536,Angelique: Shiroi Tsubasa no Memoire,OVA,2,6.14,angelique: shiroi tsubasa no memoir drama fantasi magic romanc sci-fi shoujo ova
25077,Bakumatsu Rock: Mystery! Onsen Kaijiken ze yo!!,OVA,1,6.14,bakumatsu rock: mystery! onsen kaijiken ze yo!! music ova
3764,Chouon Senshi Borgman 2: Shin Seiki 2058,OVA,3,6.14,chouon senshi borgman 2: shin seiki 2058 action demon sci-fi shounen ova
2754,Cleopatra D.C.,OVA,3,6.14,cleopatra d.c. action adventur sci-fi ova
2575,Don Chuck Monogatari,TV,26,6.14,don chuck monogatari adventur kid slice of life tv
3525,Extra,Music,1,6.14,extra action dementia horror music sci-fi music
32747,Fake Style II,Music,1,6.14,fake style ii music music
22099,Hero Bank,TV,51,6.15,hero bank game kid tv
2483,Kaitouranma The Animation,OVA,2,6.14,kaitouranma the anim action adventur martial art samurai ova
3576,Kodai Ouja Kyouryuu King,TV,49,6.14,kodai ouja kyouryuu king adventur fantasi kid tv
29517,Kumi to Tulip,Movie,1,6.14,kumi to tulip kid sci-fi movi
1097,Lime-iro Senkitan,TV,13,6.14,lime-iro senkitan drama ecchi harem histor mecha supernatur tv
17719,Mahoutsukai Sally (Movie),Movie,1,6.14,mahoutsukai salli (movie) comedi magic shoujo movi
18729,Marginal Prince: Gekkeiju no Ouji-tachi - Tokyo Merry-Go-Round,Special,1,6.13,margin prince: gekkeiju no ouji-tachi - tokyo merry-go-round romanc school shounen ai special
18365,Mazinger ZIP!,TV,237,6.14,mazing zip! comedi mecha tv
1155,Melty Lancer,OVA,6,6.14,melti lancer adventur comedi sci-fi space ova
22381,Nandaka Velonica,TV,10,6.14,nandaka velonica comedi fantasi kid tv
10736,Precure kara Minna e no Ouen Movie,ONA,1,6.14,precur kara minna e no ouen movi fantasi magic shoujo ona
28715,Rusty Nail,Music,1,6.14,rusti nail action music sci-fi music
3398,Shin Hurricane Polymar,OVA,2,6.14,shin hurrican polymar action martial art sci-fi super power ova
25889,Stitch!: Itazura Alien no Daibouken - Uchuu Ichi no Oniichan,Special,1,6.14,stitch!: itazura alien no daibouken - uchuu ichi no oniichan adventur comedi kid sci-fi special
546,Wind: A Breath of Heart (TV),TV,13,6.14,wind: a breath of heart (tv) drama romanc school supernatur tv
6076,&quot;Eiji&quot;,OVA,1,6.13,&quot;eiji&quot; comedi drama sport ova
8939,Bohemian Rhapsody,Music,1,6.13,bohemian rhapsodi music sci-fi space music
29974,"Diabolik Lovers More,Blood",TV,12,6.13,diabolik lover more blood harem school shoujo vampir tv
32745,Fake Style,Music,1,6.13,fake style music music
24817,Fantasista Stella,OVA,3,6.13,fantasista stella shounen sport ova
15577,Hello Kitty no Fushigi no Kuni no Alice,OVA,1,6.13,hello kitti no fushigi no kuni no alic fantasi kid ova
19581,Houseki no Kuni,ONA,1,6.13,houseki no kuni fantasi sci-fi seinen ona
1084,I&#039;&#039;s,OVA,2,6.13,i&#039;&#039; drama romanc ova
12755,Mahoutsukai Jiji,ONA,1,6.13,mahoutsukai jiji fantasi magic music ona
25113,Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu,Special,1,6.13,majokko shimai no yoyo to nene movi extra: hatsukoi - mikako komatsu music special
8130,Mighty Orbots,TV,13,6.13,mighti orbot adventur comedi mecha sci-fi tv
2468,Nineteen 19,OVA,1,6.13,nineteen 19 drama romanc ova
16345,Ninku: Knife no Bohyou,Special,1,6.13,ninku: knife no bohyou action adventur comedi martial art shounen special
18039,Rescue Me!,OVA,1,6.13,rescu me! ecchi harem romanc ova
25441,Shin Strange+ Special,Special,1,6.13,shin strange+ special comedi shoujo slice of life special
15505,Shining Hearts: Shiawase no Pan Specials,Special,6,6.13,shine hearts: shiawas no pan special fantasi special
1786,Sprite: Between Two Worlds,OVA,2,6.13,sprite: between two world comedi ecchi romanc school ova
32563,Starry Tales: Seiza wa Toki wo Koete,Movie,1,6.13,starri tales: seiza wa toki wo koet fantasi space movi
17871,Yonhyakunijuu Renpai Girl,Special,1,6.13,yonhyakunijuu renpai girl comedi romanc school special
1267,Yoroiden Samurai Troopers Message,OVA,5,6.13,yoroiden samurai trooper messag adventur fantasi samurai shounen ova
2163,AIKa R-16: Virgin Mission,OVA,3,6.12,aika r-16: virgin mission action comedi ecchi ova
5157,Alexander Senki Movie,Movie,1,6.12,alexand senki movi action adventur dementia histor militari mysteri shounen supernatur movi
7156,Arei no Kagami: Way to the Virgin Space,Movie,1,6.12,arei no kagami: way to the virgin space action adventur sci-fi space movi
10501,Bannou Yasai Ninninman,Movie,1,6.13,bannou yasai ninninman comedi supernatur movi
29823,Channel 5.5 3rd Season,ONA,4,6.12,channel 5.5 3rd season comedi parodi ona
23483,Decorator,Music,1,6.12,decor music music
8490,Digimon Adventure 3D: Digimon Grand Prix!,Movie,1,6.12,digimon adventur 3d: digimon grand prix! action adventur comedi fantasi kid parodi sport movi
10691,Downloader,Music,1,6.12,download music music
19871,Gaist Crusher,TV,51,6.12,gaist crusher action fantasi supernatur tv
33709,Garo: Guren no Tsuki Special,Special,1,6.1,garo: guren no tsuki special action demon fantasi magic supernatur special
2775,Genocyber,OVA,5,6.12,genocyb action horror mecha psycholog sci-fi ova
4917,Ginga Tansa 2100-nen: Border Planet,Special,1,6.12,ginga tansa 2100-nen: border planet sci-fi special
881,Green Green OVA,OVA,1,6.12,green green ova comedi ecchi romanc school ova
1284,Houma Hunter Lime,OVA,3,6.12,houma hunter lime comedi fantasi ova
9978,Kyouryuu Tankentai Born Free,TV,25,6.12,kyouryuu tankentai born free action sci-fi tv
2305,Mobile Suit SD Gundam Mk III,OVA,6,6.12,mobil suit sd gundam mk iii mecha parodi sci-fi ova
23099,Puchitto Gargantia Special,Special,1,6.12,puchitto gargantia special comedi mecha sci-fi special
23621,"Sagashita no wa Oheya, Mitsuketa no wa Mirai",ONA,1,6.12,sagashita no wa oheya mitsuketa no wa mirai romanc slice of life ona
1167,Samurai Gun,TV,12,6.12,samurai gun action histor seinen tv
5027,Stitch!,TV,25,6.12,stitch! adventur comedi kid tv
18205,World Fool News (TV),TV,12,6.12,world fool news (tv) comedi slice of life tv
9829,Yonimo Osoroshii Nihon Mukashibanashi,OVA,3,6.12,yonimo osoroshii nihon mukashibanashi dementia horror psycholog ova
23825,Ys IV: The Dawn of Ys,Special,1,6.12,ys iv: the dawn of ys action adventur fantasi game special
12665,"Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal",Special,1,6.13,yuru yuri: doushit tomaranai tokimeki dokidoki paradox etern comedi special
3080,Anime Tenchou,OVA,1,6.11,anim tenchou action parodi ova
8921,Believe,Music,1,6.11,believ action music super power music
3060,Dallos,OVA,4,6.11,dallo action mecha sci-fi ova
33392,Gakuen Handsome,TV,12,6.11,gakuen handsom comedi parodi school shounen ai tv
319,Happy World!,OVA,3,6.11,happi world! comedi ecchi fantasi romanc ova
27997,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA,OVA,2,6.11,kaitou tenshi twin angel: kyun kyun☆tokimeki paradise!! ova magic ova
32600,Kanojo wa Zombie,Music,1,6.11,kanojo wa zombi music romanc music
3726,Karasu Tengu Kabuto: Ougon no Me no Kemono,OVA,1,6.11,karasu tengu kabuto: ougon no me no kemono action adventur drama histor ova
1036,Kashou no Tsuki: Aki Kyougen,OVA,2,6.11,kashou no tsuki: aki kyougen histor romanc shoujo supernatur ova
1150,Legend of Crystania OVA,OVA,3,6.11,legend of crystania ova action adventur fantasi magic supernatur ova
3258,Lily C.A.T.,Movie,1,6.11,lili c.a.t. horror sci-fi space movi
17351,Mangirl!: Asobu Henshuu Girl,Special,1,6.11,mangirl!: asobu henshuu girl comedi slice of life special
33201,Ojisan to Marshmallow Special,Special,1,6.11,ojisan to marshmallow special comedi special
216,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,Movie,1,6.11,pia carrot e youkoso!!: sayaka no koi monogatari comedi romanc movi
6704,Queen&#039;s Blade: Rurou no Senshi Specials,Special,6,6.11,queen&#039; blade: rurou no senshi special action adventur ecchi fantasi special
4471,Shin SOS Dai Tokyo Tankentai,Movie,1,6.11,shin so dai tokyo tankentai adventur movi
8337,Shoka,Special,1,6.11,shoka action fantasi histor special
7668,Suki Desu Suzuki-kun!!,OVA,2,6.11,suki desu suzuki-kun!! romanc ova
29758,Taboo Tattoo,TV,12,6.11,taboo tattoo action comedi martial art mysteri super power supernatur tv
24109,Tooryanse,Music,1,6.11,tooryans music supernatur music
7174,Usaru-san,Special,4,6.11,usaru-san kid special
19447,Arata Kangatari Picture Drama,Special,6,6.1,arata kangatari pictur drama fantasi special
28815,Bamboo Blade: CM Fanfu-Fufe-Fo,Special,24,6.1,bamboo blade: cm fanfu-fufe-fo comedi parodi sci-fi special
1269,Bio Hunter,OVA,1,6.1,bio hunter action demon horror ova
6985,Buddha Saitan,Movie,1,6.1,buddha saitan psycholog romanc supernatur movi
7420,Byulbyul Iyagi,Movie,6,6.1,byulbyul iyagi drama psycholog movi
14537,Cinnamon no Parade,ONA,1,6.1,cinnamon no parad fantasi ona
31827,Comet Lucifer: Garden Indigo no Shasou kara,Special,12,6.1,comet lucifer: garden indigo no shasou kara adventur comedi fantasi special
